,date,month,year,id,name,room_type,neighbourhood,neighbourhood_group,price,minimum_nights,rented_365
7034,2019-03-21,2019-03,2019,19107598,Bali Moon Studio. Netflix/Farrer Pk MRT/Flexible,Entire home/apt,Kallang,Central Region,118,92,193
7035,2019-03-21,2019-03,2019,17928273,Heritage Collection on Clarke Quay  Studio Single,Entire home/apt,Downtown Core,Central Region,181,1,49
7036,2019-03-21,2019-03,2019,22454647,Modern 3 bedroom Condominium Near Public transport,Entire home/apt,Pasir Ris,East Region,393,92,0
7037,2019-03-21,2019-03,2019,29076794,Common room @ Central Imperial,Private room,Geylang,Central Region,42,92,23
7038,2019-03-21,2019-03,2019,23874999,Halo! Welcome to Master Room 2b/2b condo 150m MRT,Private room,Singapore River,Central Region,149,92,0
7039,2019-03-21,2019-03,2019,14245740,Cozy 2- bedroom Home Away From Home,Entire home/apt,Punggol,North-East Region,150,92,220
7040,2019-03-21,2019-03,2019,21358634,"!! CozyRoom@City Center,Little India,FarrerParkMRT",Private room,Kallang,Central Region,55,92,123
7041,2019-03-21,2019-03,2019,24659042,Cosy Studio Apartment 2 at Heritage Tiong Bahru,Entire home/apt,Bukit Merah,Central Region,97,92,365
7042,2019-03-21,2019-03,2019,22666446,"(D) 1+ Cozy Room Near City, Walk To Aljunid MRT",Private room,Geylang,Central Region,48,92,131
7043,2019-03-21,2019-03,2019,16502098,Cheap Private Rm in Cosy Home!,Private room,Bedok,East Region,42,92,185
7044,2019-03-21,2019-03,2019,9746208,CityLiving Chinatown,Private room,Outram,Central Region,88,92,185
7045,2019-03-21,2019-03,2019,12484261,"City room 5mins to Haji, near Suntec/MBS/Merlion",Private room,Rochor,Central Region,64,92,365
7046,2019-03-22,2019-03,2019,5919270,The Antiquity Room,Private room,Tampines,East Region,80,92,0
7047,2019-03-22,2019-03,2019,12484261,"City room 5mins to Haji, near Suntec/MBS/Merlion",Private room,Rochor,Central Region,64,92,365
7048,2019-03-22,2019-03,2019,21415749,Luxury Capsule (Single - Mixed) [Kampong Glam],Hotel room,Rochor,Central Region,92,92,117
7049,2019-03-22,2019-03,2019,24664051,Roof Top Apartment 5 @ Heritage Tiong Bahru,Entire home/apt,Bukit Merah,Central Region,89,92,365
7050,2019-03-22,2019-03,2019,24546514,Spacious Room 4 (1+) near MRT in the East,Private room,Geylang,Central Region,42,92,195
7051,2019-03-22,2019-03,2019,17863026,"D.Modern Place, value for money for 1 or more....",Private room,Rochor,Central Region,45,92,1
7052,2019-03-22,2019-03,2019,25282863,"Big Room @ Seletar Hills
size 458sq.ft
.",Private room,Serangoon,North-East Region,80,92,365
7053,2019-03-22,2019-03,2019,22143968,"Cozy Room Near City, 6mins Walk To Aljunid MRT (2)",Private room,Geylang,Central Region,55,92,83
7054,2019-03-22,2019-03,2019,15792137,Chinatown Single No window,Entire home/apt,Outram,Central Region,163,1,12
7055,2019-03-22,2019-03,2019,29015768,Spacious room3 near MRT in the East,Private room,Geylang,Central Region,34,92,285
7056,2019-03-22,2019-03,2019,23874999,Halo! Welcome to Master Room 2b/2b condo 150m MRT,Private room,Singapore River,Central Region,149,92,0
7057,2019-03-22,2019-03,2019,18235755,LOVELY  STAY in HEART OF ISLAND!!,Private room,Newton,Central Region,68,92,159
7058,2019-03-22,2019-03,2019,5494971,Grand En Suite 2 Near Orchard,Private room,Novena,Central Region,99,92,160
7059,2019-03-22,2019-03,2019,4541183,Boat Quay Studio Premium River View (South bridge),Entire home/apt,Singapore River,Central Region,224,1,365
7060,2019-03-22,2019-03,2019,4541183,Boat Quay Studio Premium River View (South bridge),Entire home/apt,Singapore River,Central Region,224,1,365
7061,2019-03-22,2019-03,2019,9532788,Chinatown: In the Heart of the City,Private room,Outram,Central Region,88,92,1
7062,2019-03-22,2019-03,2019,31812483,Work Out in the comfort of your room in Chinatown,Hotel room,Downtown Core,Central Region,192,92,0
7063,2019-03-22,2019-03,2019,20247516,Luxury yacht 3BR豪华游艇三室三卫，配有KTV,Entire home/apt,Bukit Merah,Central Region,2500,92,274
7064,2019-03-22,2019-03,2019,5827998,The Lily Room,Private room,Tampines,East Region,60,92,306
7065,2019-03-22,2019-03,2019,31196834,Good size private room  #2,Private room,Bedok,East Region,58,92,122
7066,2019-03-22,2019-03,2019,19132856,"E.City Centre, Brand new Place for 1 or more.....",Private room,Rochor,Central Region,51,92,71
7067,2019-03-22,2019-03,2019,19831199,"Bright & Charming 1BR Shophouse Apt, 3mins to MRT",Entire home/apt,Rochor,Central Region,140,92,69
7068,2019-03-22,2019-03,2019,18117026,New condo room near jurong east MRT,Private room,Jurong East,West Region,90,92,195
7069,2019-03-23,2019-03,2019,24720145,373 L2R4 Private room with private bath,Private room,Geylang,Central Region,65,92,164
7070,2019-03-23,2019-03,2019,29552115,Chinatown Skylight Single,Entire home/apt,Outram,Central Region,182,1,34
7071,2019-03-23,2019-03,2019,4360679,Simple Private Room for Two,Private room,Geylang,Central Region,100,92,0
7072,2019-03-23,2019-03,2019,18675202,Premium Studio 2 Mins Walk To Orchard (300 sqft),Hotel room,Orchard,Central Region,200,6,24
7073,2019-03-23,2019-03,2019,2387715,"City Private room 2-pax near MRT, shared toilet",Private room,Kallang,Central Region,98,1,10
7074,2019-03-23,2019-03,2019,24659042,Cosy Studio Apartment 2 at Heritage Tiong Bahru,Entire home/apt,Bukit Merah,Central Region,97,92,365
7075,2019-03-23,2019-03,2019,23072323,"(A) 1+ Cozy Room Near City,  Walk To Aljunid MRT",Private room,Geylang,Central Region,48,92,49
7076,2019-03-23,2019-03,2019,24571017,Spacious Room 5 (1+) near MRT in the East,Private room,Geylang,Central Region,39,92,285
7077,2019-03-23,2019-03,2019,18395154,RARE!Colonial house/City/Lux+space/Boon Keng MRT!,Private room,River Valley,Central Region,120,92,0
7078,2019-03-23,2019-03,2019,24707713,Master bedroom 1 @ Heritage Tiong Bahru,Private room,Bukit Merah,Central Region,69,92,365
7079,2019-03-23,2019-03,2019,22114845,"(v1) CozyRoom Near City, 6mins Walk To Aljunid MRT",Private room,Geylang,Central Region,56,92,16
7080,2019-03-23,2019-03,2019,30520209,1960s Windows Singlebed RmA @ lavender bugis,Private room,Kallang,Central Region,59,92,8
7081,2019-03-23,2019-03,2019,8038199,Heritage Collection on Seah Loft,Entire home/apt,Downtown Core,Central Region,254,1,29
7082,2019-03-23,2019-03,2019,32526213,Comfy Premium Studio 3 mins to MRT (300 sqft),Hotel room,Orchard,Central Region,190,6,17
7083,2019-03-23,2019-03,2019,17798496,Studio Executive Suite,Entire home/apt,Orchard,Central Region,500,1,180
7084,2019-03-23,2019-03,2019,18202395,Heritage Collection on Clarke Quay Studio NoWindow,Entire home/apt,Outram,Central Region,194,1,38
7085,2019-03-23,2019-03,2019,29579499,Chinatown Studio Premium,Entire home/apt,Outram,Central Region,239,1,53
7086,2019-03-24,2019-03,2019,24984672,Entire Apartment @ Heritage Tiong Bahru+WIFI,Entire home/apt,Bukit Merah,Central Region,90,92,365
7087,2019-03-24,2019-03,2019,22051870,Small Utility Cosy Room,Private room,Bedok,East Region,36,92,249
7088,2019-03-24,2019-03,2019,1024986,Super Host Apartment,Entire home/apt,River Valley,Central Region,170,92,30
7089,2019-03-24,2019-03,2019,11465411,One Bedroom near Holland Village / Orchard Road,Private room,Queenstown,Central Region,77,92,365
7090,2019-03-24,2019-03,2019,294281,5 mins walk from Newton subway,Private room,Newton,Central Region,79,92,0
7091,2019-03-24,2019-03,2019,23874999,Halo! Welcome to Master Room 2b/2b condo 150m MRT,Private room,Singapore River,Central Region,149,92,0
7092,2019-03-24,2019-03,2019,1678744,Ladies-Only Shared Room @ Chinatown,Shared room,Outram,Central Region,63,92,127
7093,2019-03-24,2019-03,2019,31634142,D Your personal space in the Heart of Singapore,Private room,Kallang,Central Region,90,92,365
7094,2019-03-24,2019-03,2019,19575854,Murano Suite,Entire home/apt,Orchard,Central Region,530,1,195
7095,2019-03-24,2019-03,2019,23380147,Cozy Studio Apartment (200 sqft),Hotel room,River Valley,Central Region,170,6,23
7096,2019-03-24,2019-03,2019,6630341,Affordable stay near Serangoon!,Private room,Serangoon,North-East Region,90,92,74
7097,2019-03-24,2019-03,2019,4008423,"City 1-Pax Private Room, Shared Toilet",Private room,Kallang,Central Region,62,1,17
7098,2019-03-24,2019-03,2019,18184250,Lor 17 L2R5 Private room in a walkup apartment,Private room,Geylang,Central Region,55,92,40
7099,2019-03-24,2019-03,2019,25366424,Nice Room@ Seletar Hills,Private room,Serangoon,North-East Region,40,92,361
7100,2019-03-24,2019-03,2019,9635192,Nice and cozzy room without window.,Private room,Outram,Central Region,58,92,0
7101,2019-03-24,2019-03,2019,24546514,Spacious Room 4 (1+) near MRT in the East,Private room,Geylang,Central Region,42,92,195
7102,2019-03-24,2019-03,2019,20888336,Cozy Room with a View,Private room,Bukit Timah,Central Region,47,92,277
7103,2019-03-24,2019-03,2019,22233862,Resort Style Stay in Lush Green Terrace House,Private room,Bukit Timah,Central Region,95,92,274
7104,2019-03-25,2019-03,2019,8195397,Premium Backpacker 8 Bed Mixed Dorm,Shared room,Rochor,Central Region,28,92,39
7105,2019-03-25,2019-03,2019,9746208,CityLiving Chinatown,Private room,Outram,Central Region,88,92,185
7106,2019-03-25,2019-03,2019,9716208,Private Pod in Mix 14 Dorm (1),Shared room,Kallang,Central Region,47,92,0
7107,2019-03-25,2019-03,2019,22051870,Small Utility Cosy Room,Private room,Bedok,East Region,36,92,249
7108,2019-03-25,2019-03,2019,31214273,Ideal place for travelers 3,Private room,Geylang,Central Region,100,92,0
7109,2019-03-25,2019-03,2019,24659042,Cosy Studio Apartment 2 at Heritage Tiong Bahru,Entire home/apt,Bukit Merah,Central Region,97,92,365
7110,2019-03-25,2019-03,2019,4541183,Boat Quay Studio Premium River View (South bridge),Entire home/apt,Singapore River,Central Region,224,1,365
7111,2019-03-25,2019-03,2019,29015768,Spacious room3 near MRT in the East,Private room,Geylang,Central Region,34,92,285
7112,2019-03-25,2019-03,2019,9464059,"!Stay in City Center, next to Farrer Park MRT (1)",Private room,Kallang,Central Region,59,92,118
7113,2019-03-25,2019-03,2019,10013630,The Center of Singapore; China Town - W/A 83148119,Entire home/apt,Outram,Central Region,465,92,169
7114,2019-03-25,2019-03,2019,9320962,Sea view room with private bath,Private room,Bedok,East Region,53,92,316
7115,2019-03-25,2019-03,2019,22143968,"Cozy Room Near City, 6mins Walk To Aljunid MRT (2)",Private room,Geylang,Central Region,55,92,83
7116,2019-03-25,2019-03,2019,8277151,"kitchen, washer, spacious serviced apartment town",Entire home/apt,River Valley,Central Region,237,6,11
7117,2019-03-25,2019-03,2019,25130085,"(v2) Cozy Room Near City, 6mins Walk ->Aljunid MRT",Private room,Geylang,Central Region,55,92,83
7118,2019-03-25,2019-03,2019,26369349,eHome-Cozy Apartment (Tanah Merah MRT),Entire home/apt,Bedok,East Region,109,360,186
7119,2019-03-25,2019-03,2019,12484261,"City room 5mins to Haji, near Suntec/MBS/Merlion",Private room,Rochor,Central Region,64,92,365
7120,2019-03-25,2019-03,2019,23760158,Warm and Cosy room for travellers,Private room,Bukit Merah,Central Region,65,92,275
7121,2019-03-25,2019-03,2019,16502098,Cheap Private Rm in Cosy Home!,Private room,Bedok,East Region,42,92,185
7122,2019-03-25,2019-03,2019,24979153,Master bedroom 3 at Tiong Bahru/ Outram Park,Private room,Bukit Merah,Central Region,60,92,365
7123,2019-03-25,2019-03,2019,16891958,"Apt Room 5mins to Haji, near MBS/Suntec/Sportshub",Private room,Kallang,Central Region,80,92,365
7124,2019-03-25,2019-03,2019,24571017,Spacious Room 5 (1+) near MRT in the East,Private room,Geylang,Central Region,39,92,285
7125,2019-03-25,2019-03,2019,24528929,Spacious Room 1 (Ensuite) near MRT in the East,Private room,Geylang,Central Region,49,92,101
7126,2019-03-25,2019-03,2019,2922184,10 Min Walk to HawParVilla MRT - INSEAD (A),Private room,Queenstown,Central Region,183,30,32
7127,2019-03-26,2019-03,2019,23874999,Halo! Welcome to Master Room 2b/2b condo 150m MRT,Private room,Singapore River,Central Region,149,92,0
7128,2019-03-26,2019-03,2019,5889741,Entire Home in the Heart of City,Entire home/apt,Rochor,Central Region,173,92,244
7129,2019-03-26,2019-03,2019,24161078,Budget Double Room with attached bathroom(301),Private room,Queenstown,Central Region,213,1,4
7130,2019-03-26,2019-03,2019,30453430,HighFloor More Space! Living rm + bedroom (3mths+),Private room,Outram,Central Region,69,92,100
7131,2019-03-26,2019-03,2019,12162272,"Great location. A spacious, well equipped home.",Entire home/apt,Kallang,Central Region,137,92,178
7132,2019-03-26,2019-03,2019,24720145,373 L2R4 Private room with private bath,Private room,Geylang,Central Region,65,92,164
7133,2019-03-26,2019-03,2019,24707713,Master bedroom 1 @ Heritage Tiong Bahru,Private room,Bukit Merah,Central Region,69,92,365
7134,2019-03-27,2019-03,2019,9532788,Chinatown: In the Heart of the City,Private room,Outram,Central Region,88,92,1
7135,2019-03-27,2019-03,2019,24664051,Roof Top Apartment 5 @ Heritage Tiong Bahru,Entire home/apt,Bukit Merah,Central Region,89,92,365
7136,2019-03-27,2019-03,2019,25282863,"Big Room @ Seletar Hills
size 458sq.ft
.",Private room,Serangoon,North-East Region,80,92,365
7137,2019-03-27,2019-03,2019,24659042,Cosy Studio Apartment 2 at Heritage Tiong Bahru,Entire home/apt,Bukit Merah,Central Region,97,92,365
7138,2019-03-27,2019-03,2019,22666446,"(D) 1+ Cozy Room Near City, Walk To Aljunid MRT",Private room,Geylang,Central Region,48,92,131
7139,2019-03-27,2019-03,2019,11972403,"3-5mins to Kovan MRT, 20mins to City, Quiet, Clean",Entire home/apt,Hougang,North-East Region,44,92,184
7140,2019-03-27,2019-03,2019,23874999,Halo! Welcome to Master Room 2b/2b condo 150m MRT,Private room,Singapore River,Central Region,149,92,0
7141,2019-03-27,2019-03,2019,12484261,"City room 5mins to Haji, near Suntec/MBS/Merlion",Private room,Rochor,Central Region,64,92,365
7142,2019-03-27,2019-03,2019,25892078,The Executive State,Entire home/apt,Downtown Core,Central Region,500,3,320
7143,2019-03-27,2019-03,2019,4008423,"City 1-Pax Private Room, Shared Toilet",Private room,Kallang,Central Region,62,1,17
7144,2019-03-27,2019-03,2019,18674998,Cozy Premium Studio In Orchard Road (300 sqft),Hotel room,River Valley,Central Region,200,6,20
7145,2019-03-27,2019-03,2019,22051870,Small Utility Cosy Room,Private room,Bedok,East Region,36,92,249
7146,2019-03-27,2019-03,2019,16007139,Room with a balcony,Private room,Novena,Central Region,79,92,52
7147,2019-03-27,2019-03,2019,17863026,"D.Modern Place, value for money for 1 or more....",Private room,Rochor,Central Region,45,92,1
7148,2019-03-28,2019-03,2019,21415749,Luxury Capsule (Single - Mixed) [Kampong Glam],Hotel room,Rochor,Central Region,92,92,117
7149,2019-03-28,2019-03,2019,30180540,Family Ensuite Room @ Haw Par Villa MRT (102),Hotel room,Queenstown,Central Region,359,1,5
7150,2019-03-28,2019-03,2019,24707713,Master bedroom 1 @ Heritage Tiong Bahru,Private room,Bukit Merah,Central Region,69,92,365
7151,2019-03-28,2019-03,2019,17736530,Rosewood@33,Private room,Jurong West,West Region,100,92,7
7152,2019-03-28,2019-03,2019,5919270,The Antiquity Room,Private room,Tampines,East Region,80,92,0
7153,2019-03-28,2019-03,2019,9464059,"!Stay in City Center, next to Farrer Park MRT (1)",Private room,Kallang,Central Region,59,92,118
7154,2019-03-28,2019-03,2019,27709128,Master Room with City View,Private room,Geylang,Central Region,150,92,0
7155,2019-03-28,2019-03,2019,24741587,Deluxe King room on Victoria Street,Private room,Museum,Central Region,145,92,0
7156,2019-03-28,2019-03,2019,30578632,Downtown CBD2BR High Floor 1 min to MRT 6pax,Entire home/apt,Downtown Core,Central Region,307,92,275
7157,2019-03-28,2019-03,2019,1024986,Super Host Apartment,Entire home/apt,River Valley,Central Region,170,92,30
7158,2019-03-28,2019-03,2019,21358634,"!! CozyRoom@City Center,Little India,FarrerParkMRT",Private room,Kallang,Central Region,55,92,123
7159,2019-03-28,2019-03,2019,6718514,Affordable Room Stay in Serangoon,Private room,Serangoon,North-East Region,90,96,54
7160,2019-03-28,2019-03,2019,23874999,Halo! Welcome to Master Room 2b/2b condo 150m MRT,Private room,Singapore River,Central Region,149,92,0
7161,2019-03-28,2019-03,2019,31114726,"Very large, clean, comfortable room.",Entire home/apt,Marine Parade,Central Region,90,92,40
7162,2019-03-29,2019-03,2019,17798496,Studio Executive Suite,Entire home/apt,Orchard,Central Region,500,1,180
7163,2019-03-29,2019-03,2019,24979153,Master bedroom 3 at Tiong Bahru/ Outram Park,Private room,Bukit Merah,Central Region,60,92,365
7164,2019-03-29,2019-03,2019,29972407,"Stylish & Chic CBD 1BR apt, 3min to tanjong pagar",Entire home/apt,Downtown Core,Central Region,137,92,365
7165,2019-03-29,2019-03,2019,11971734,"A 3-5mins to Kovan MRT, 20mins to City,Quiet,Clean",Private room,Hougang,North-East Region,44,365,185
7166,2019-03-29,2019-03,2019,11228389,Your Central Singapore Suite ★3 mins to Bus Stop★,Private room,Geylang,Central Region,37,120,74
7167,2019-03-29,2019-03,2019,18202395,Heritage Collection on Clarke Quay Studio NoWindow,Entire home/apt,Outram,Central Region,194,1,38
7168,2019-03-29,2019-03,2019,24125960,Affordable Short Term Room Near NUS NUH. (7),Private room,Queenstown,Central Region,113,30,74
7169,2019-03-29,2019-03,2019,20888336,Cozy Room with a View,Private room,Bukit Timah,Central Region,47,92,277
7170,2019-03-29,2019-03,2019,32526213,Comfy Premium Studio 3 mins to MRT (300 sqft),Hotel room,Orchard,Central Region,190,6,17
7171,2019-03-29,2019-03,2019,16846533,Small Cozy  Studio Room in Orchard Road (200 sqft),Entire home/apt,River Valley,Central Region,170,7,23
7172,2019-03-29,2019-03,2019,5494971,Grand En Suite 2 Near Orchard,Private room,Novena,Central Region,99,92,160
7173,2019-03-29,2019-03,2019,11817134,"CS S7 Central loft studio, private bath & kitchen",Entire home/apt,Outram,Central Region,112,92,44
7174,2019-03-29,2019-03,2019,28359844,Beautiful apartment right above MRT in Chinatown!,Entire home/apt,Outram,Central Region,170,92,365
7175,2019-03-29,2019-03,2019,23874999,Halo! Welcome to Master Room 2b/2b condo 150m MRT,Private room,Singapore River,Central Region,149,92,0
